STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA
10803,02-10-42,0,,30,23.33333333,26.66666667,0,,42,10,2
10803,03-10-42,0,,32.77777778,22.22222222,27.77777778,0,,42,10,3
10803,04-10-42,T,,32.22222222,24.44444444,28.33333333,0,1,42,10,4
10803,05-10-42,0.254,,33.33333333,22.77777778,28.33333333,0,1,42,10,5
10803,06-10-42,2.032,,32.22222222,23.33333333,27.77777778,0,1,42,10,6
10803,07-10-42,T,,30.55555556,22.22222222,26.66666667,0,,42,10,7
10803,08-10-42,1.524,,30.55555556,23.33333333,26.66666667,0,1,42,10,8
10803,09-10-42,T,,31.11111111,23.33333333,27.22222222,0,1,42,10,9
10803,10-10-42,0.254,,31.66666667,22.77777778,27.22222222,0,1,42,10,10
10803,11-10-42,1.016,,27.77777778,22.22222222,25,0,1,42,10,11
10803,12-10-42,12.954,,30.55555556,22.77777778,26.66666667,0,1,42,10,12
10803,13-10-42,T,,29.44444444,23.33333333,26.66666667,0,1,42,10,13
10803,14-10-42,T,,30.55555556,23.33333333,26.66666667,0,1,42,10,14
10803,15-10-42,0.254,,30,23.33333333,26.66666667,0,1,42,10,15
10803,16-10-42,T,,31.66666667,23.88888889,27.77777778,0,,42,10,16
10803,17-10-42,0.508,,31.66666667,22.22222222,26.66666667,0,1,42,10,17
10803,18-10-42,9.398,,31.11111111,22.22222222,26.66666667,0,1,42,10,18
10803,19-10-42,4.826,,30,22.22222222,26.11111111,0,1,42,10,19
10803,20-10-42,0.508,,30.55555556,22.77777778,26.66666667,0,1,42,10,20
10803,21-10-42,T,,30.55555556,22.22222222,26.66666667,0,1,42,10,21
10803,22-10-42,16.51,,30,22.77777778,26.66666667,0,1,42,10,22
10803,23-10-42,0.254,,30,22.22222222,26.11111111,0,1,42,10,23
10803,24-10-42,1.524,,32.22222222,22.77777778,27.77777778,0,1,42,10,24
10803,25-10-42,1.27,,28.88888889,23.33333333,26.11111111,0,1,42,10,25
10803,26-10-42,71.12,,30.55555556,22.77777778,26.66666667,0,1,42,10,26
10803,27-10-42,6.858,,31.11111111,22.77777778,26.66666667,0,1,42,10,27
10803,28-10-42,7.874,,30.55555556,22.22222222,26.66666667,0,1,42,10,28
10803,29-10-42,3.048,,31.11111111,22.77777778,26.66666667,0,1,42,10,29
10803,30-10-42,10.668,,30,22.22222222,26.11111111,0,1,42,10,30
10803,31-10-42,15.494,,28.88888889,22.22222222,25.55555556,0,1,42,10,31
10803,01-11-42,28.702,,30,22.22222222,26.11111111,0,1,42,11,1
10803,02-11-42,4.572,,29.44444444,21.66666667,25.55555556,0,1,42,11,2
10803,03-11-42,20.828,,32.22222222,21.11111111,26.66666667,0,1,42,11,3
10803,04-11-42,124.206,,31.66666667,22.22222222,26.66666667,0,1,42,11,4
10803,05-11-42,3.048,,31.66666667,22.22222222,26.66666667,0,1,42,11,5
10803,06-11-42,1.016,,30.55555556,22.22222222,26.66666667,0,1,42,11,6
10803,07-11-42,24.13,,31.11111111,21.66666667,26.66666667,0,1,42,11,7
10803,08-11-42,0,,30,21.66666667,25.55555556,0,,42,11,8
10803,09-11-42,0.508,,30,22.22222222,26.11111111,0,1,42,11,9
10803,10-11-42,0.508,,31.11111111,23.33333333,27.22222222,0,1,42,11,10
10803,11-11-42,2.54,,25.55555556,22.77777778,24.44444444,0,1,42,11,11
10803,12-11-42,0.254,,30,22.22222222,26.11111111,0,1,42,11,12
10803,13-11-42,T,,30.55555556,22.22222222,26.66666667,0,1,42,11,13
10803,14-11-42,T,,31.66666667,23.33333333,27.77777778,0,1,42,11,14
10803,15-11-42,2.032,,31.66666667,22.22222222,26.66666667,0,1,42,11,15
10803,16-11-42,4.064,,31.11111111,22.77777778,26.66666667,0,1,42,11,16
10803,17-11-42,T,,30.55555556,22.77777778,26.66666667,0,1,42,11,17
10803,18-11-42,7.874,,32.77777778,22.77777778,27.77777778,0,1,42,11,18
10803,19-11-42,T,,33.33333333,22.77777778,27.77777778,0,1,42,11,19
10803,20-11-42,10.414,,32.22222222,22.77777778,27.77777778,0,1,42,11,20
10803,21-11-42,30.48,,32.77777778,22.77777778,27.77777778,0,1,42,11,21
10803,22-11-42,0,,31.66666667,22.77777778,27.22222222,0,,42,11,22
10803,23-11-42,0,,33.33333333,22.22222222,27.77777778,0,,42,11,23
10803,24-11-42,4.064,,32.22222222,21.11111111,26.66666667,0,,42,11,24
10803,25-11-42,1.016,,28.88888889,22.77777778,25.55555556,0,1,42,11,25
10803,26-11-42,3.302,,30,21.11111111,25.55555556,0,1,42,11,26
10803,27-11-42,0,,31.66666667,22.22222222,26.66666667,0,,42,11,27
10803,28-11-42,4.572,,31.11111111,22.77777778,26.66666667,0,1,42,11,28
10803,29-11-42,3.556,,31.11111111,22.77777778,26.66666667,0,1,42,11,29
10803,30-11-42,3.048,,32.22222222,21.66666667,26.66666667,0,,42,11,30
10803,01-12-42,T,,29.44444444,22.22222222,25.55555556,0,1,42,12,1
10803,02-12-42,0,,29.44444444,21.66666667,25.55555556,0,,42,12,2
10803,03-12-42,5.334,,31.11111111,22.77777778,26.66666667,0,1,42,12,3
10803,04-12-42,2.032,,32.22222222,22.22222222,27.22222222,0,1,42,12,4
10803,05-12-42,0.762,,30.55555556,23.33333333,26.66666667,0,1,42,12,5
10803,06-12-42,0,,30.55555556,21.66666667,26.11111111,0,,42,12,6
10803,07-12-42,1.016,,30.55555556,23.33333333,26.66666667,0,1,42,12,7
10803,08-12-42,4.572,,29.44444444,22.22222222,25.55555556,0,1,42,12,8
10803,09-12-42,0,,31.11111111,21.66666667,26.66666667,0,,42,12,9
10803,10-12-42,2.794,,28.33333333,21.66666667,25,0,1,42,12,10
10803,11-12-42,3.81,,28.33333333,21.66666667,25,0,1,42,12,11
10803,12-12-42,0,,30.55555556,21.11111111,26.11111111,0,,42,12,12
10803,13-12-42,0,,31.66666667,21.11111111,26.66666667,0,,42,12,13
10803,14-12-42,0.254,,28.88888889,22.77777778,25.55555556,0,1,42,12,14
10803,15-12-42,0.508,,29.44444444,22.22222222,25.55555556,0,1,42,12,15
10803,16-12-42,27.432,,27.77777778,22.22222222,25,0,1,42,12,16
10803,17-12-42,1.778,,28.88888889,21.66666667,25.55555556,0,1,42,12,17
10803,18-12-42,T,,30.55555556,22.22222222,26.66666667,0,1,42,12,18
10803,19-12-42,2.54,,28.33333333,22.77777778,25.55555556,0,1,42,12,19
10803,20-12-42,14.732,,28.33333333,22.22222222,25.55555556,0,1,42,12,20
10803,21-12-42,28.702,,30,22.22222222,26.11111111,0,1,42,12,21
10803,22-12-42,0.508,,27.77777778,22.22222222,25,0,1,42,12,22
10803,23-12-42,0.762,,28.33333333,21.11111111,24.44444444,0,1,42,12,23
10803,24-12-42,T,,30.55555556,21.66666667,26.11111111,0,1,42,12,24
10803,25-12-42,T,,30,21.11111111,25.55555556,0,,42,12,25
10803,26-12-42,3.302,,29.44444444,21.66666667,25.55555556,0,1,42,12,26
10803,27-12-42,13.97,,30.55555556,22.22222222,26.66666667,0,1,42,12,27
10803,28-12-42,1.016,,30,22.22222222,26.11111111,0,1,42,12,28
10803,29-12-42,0,,30.55555556,21.11111111,25.55555556,0,,42,12,29
10803,30-12-42,0,,30.55555556,21.66666667,26.11111111,0,,42,12,30
10803,31-12-42,0,,31.66666667,20.55555556,26.11111111,0,,42,12,31
10803,01-01-43,T,,31.11111111,21.11111111,26.11111111,0,1,43,1,1
10803,02-01-43,T,,32.22222222,22.77777778,27.77777778,0,1,43,1,2
10803,03-01-43,0,,33.88888889,22.77777778,28.33333333,0,,43,1,3
10803,04-01-43,0,,33.33333333,23.33333333,28.33333333,0,,43,1,4
10803,05-01-43,0,,32.77777778,22.77777778,27.77777778,0,,43,1,5
10803,06-01-43,0,,32.77777778,22.22222222,27.77777778,0,,43,1,6
10803,07-01-43,0,,34.44444444,22.77777778,28.88888889,0,,43,1,7
10803,08-01-43,5.842,,32.22222222,22.77777778,27.77777778,0,1,43,1,8
10803,09-01-43,0,,31.11111111,23.33333333,27.22222222,0,,43,1,9
10803,10-01-43,T,,31.66666667,22.77777778,27.22222222,0,1,43,1,10
10803,11-01-43,0,,32.22222222,21.66666667,26.66666667,0,,43,1,11
10803,12-01-43,0,,32.22222222,20.55555556,26.66666667,0,,43,1,12
10803,13-01-43,0,,30,20,25,0,,43,1,13
10803,14-01-43,0,,30,22.77777778,26.66666667,0,,43,1,14
10803,15-01-43,0,,30.55555556,22.77777778,26.66666667,0,,43,1,15
10803,16-01-43,0,,32.22222222,22.22222222,27.22222222,0,,43,1,16
10803,17-01-43,0,,31.66666667,23.33333333,27.77777778,0,,43,1,17
10803,18-01-43,T,,28.88888889,23.88888889,26.66666667,0,1,43,1,18
10803,19-01-43,T,,32.77777778,22.22222222,27.77777778,0,1,43,1,19
10803,20-01-43,6.096,,31.11111111,22.22222222,26.66666667,0,1,43,1,20
10803,21-01-43,0,,31.66666667,20,25.55555556,0,,43,1,21
10803,22-01-43,0,,30.55555556,23.33333333,26.66666667,0,,43,1,22
10803,23-01-43,T,,29.44444444,22.22222222,25.55555556,0,1,43,1,23
10803,24-01-43,0,,28.88888889,21.11111111,25,0,,43,1,24
10803,25-01-43,1.27,,28.88888889,22.22222222,25.55555556,0,1,43,1,25
10803,26-01-43,0,,29.44444444,20,24.44444444,0,,43,1,26
10803,27-01-43,T,,28.33333333,21.11111111,24.44444444,0,1,43,1,27
10803,28-01-43,0,,30,20.55555556,25.55555556,0,,43,1,28
10803,29-01-43,0,,32.22222222,21.66666667,26.66666667,0,,43,1,29
10803,30-01-43,0,,31.11111111,21.66666667,26.66666667,0,,43,1,30
10803,31-01-43,0,,32.77777778,22.22222222,27.77777778,0,,43,1,31
10803,01-02-43,0,,32.22222222,22.22222222,27.22222222,0,,43,2,1
10803,02-02-43,0,,31.11111111,22.22222222,26.66666667,0,,43,2,2
10803,04-02-43,0,,30,20,25,0,,43,2,4
10803,05-02-43,0.508,,29.44444444,20.55555556,25,0,1,43,2,5
10803,06-02-43,T,,30.55555556,22.22222222,26.66666667,0,1,43,2,6
10803,07-02-43,0,,32.22222222,20.55555556,26.66666667,0,,43,2,7
10803,08-02-43,0,,32.22222222,21.66666667,26.66666667,0,,43,2,8
10803,09-02-43,0,,32.22222222,20.55555556,26.66666667,0,,43,2,9
10803,10-02-43,0,,32.77777778,20.55555556,26.66666667,0,,43,2,10
10803,11-02-43,0,,31.66666667,22.77777778,27.22222222,0,,43,2,11
10803,12-02-43,0,,32.22222222,22.22222222,27.22222222,0,,43,2,12
10803,13-02-43,0,,33.33333333,22.77777778,27.77777778,0,,43,2,13
10803,14-02-43,0,,33.33333333,23.33333333,28.33333333,0,,43,2,14
10803,15-02-43,T,,32.22222222,23.88888889,27.77777778,0,1,43,2,15
10803,16-02-43,0,,33.33333333,23.33333333,28.33333333,0,,43,2,16
10803,17-02-43,0,,32.22222222,22.77777778,27.77777778,0,,43,2,17
10803,18-02-43,0,,32.22222222,21.66666667,26.66666667,0,,43,2,18
10803,19-02-43,0,,31.11111111,22.22222222,26.66666667,0,,43,2,19
10803,20-02-43,0,,31.11111111,22.77777778,26.66666667,0,,43,2,20
10803,21-02-43,0,,30,21.66666667,25.55555556,0,,43,2,21
10803,22-02-43,0,,31.66666667,20.55555556,26.11111111,0,,43,2,22
10803,23-02-43,0,,33.33333333,21.11111111,27.22222222,0,,43,2,23
10803,24-02-43,0,,31.66666667,23.33333333,27.77777778,0,,43,2,24
10803,25-02-43,0,,31.66666667,21.66666667,26.66666667,0,,43,2,25
10803,26-02-43,0,,32.22222222,22.77777778,27.77777778,0,,43,2,26
10803,27-02-43,0,,32.22222222,22.77777778,27.77777778,0,,43,2,27
10803,28-02-43,0,,31.66666667,23.33333333,27.77777778,0,,43,2,28
10803,01-03-43,0,,30,22.22222222,26.11111111,0,,43,3,1
10803,02-03-43,0,,32.22222222,23.33333333,27.77777778,0,,43,3,2
10803,03-03-43,0,,32.77777778,22.22222222,27.77777778,0,,43,3,3
10803,04-03-43,0,,31.66666667,22.22222222,26.66666667,0,,43,3,4
10803,05-03-43,0,,36.11111111,19.44444444,27.77777778,0,,43,3,5
10803,06-03-43,0,,29.44444444,21.11111111,25.55555556,0,,43,3,6
10803,07-03-43,T,,28.88888889,21.66666667,25.55555556,0,1,43,3,7
10803,08-03-43,0,,33.33333333,22.77777778,27.77777778,0,,43,3,8
10803,09-03-43,0,,33.33333333,21.11111111,27.22222222,0,,43,3,9
10803,10-03-43,0,,32.77777778,21.11111111,26.66666667,0,,43,3,10
10803,11-03-43,0,,33.33333333,21.66666667,27.77777778,0,,43,3,11
10803,12-03-43,T,,28.88888889,20,24.44444444,0,1,43,3,12
10803,13-03-43,0.508,,28.88888889,20,24.44444444,0,1,43,3,13
10803,14-03-43,T,,32.22222222,22.22222222,27.22222222,0,1,43,3,14
10803,15-03-43,T,,32.77777778,21.11111111,26.66666667,0,1,43,3,15
10803,16-03-43,T,,29.44444444,21.11111111,25.55555556,0,1,43,3,16
10803,17-03-43,0,,29.44444444,20.55555556,25,0,,43,3,17
10803,18-03-43,T,,29.44444444,19.44444444,24.44444444,0,1,43,3,18
10803,19-03-43,0,,29.44444444,21.11111111,25.55555556,0,,43,3,19
10803,20-03-43,0,,31.11111111,20.55555556,25.55555556,0,,43,3,20
10803,21-03-43,0,,28.88888889,21.11111111,25,0,,43,3,21
10803,22-03-43,0,,28.88888889,22.22222222,25.55555556,0,,43,3,22
10803,23-03-43,0,,31.11111111,23.33333333,27.22222222,0,,43,3,23
10803,24-03-43,0,,30,22.22222222,26.11111111,0,,43,3,24
10803,25-03-43,0,,30,22.77777778,26.66666667,0,,43,3,25
10803,26-03-43,0,,31.11111111,21.11111111,26.11111111,0,,43,3,26
10803,27-03-43,0,,33.33333333,21.11111111,27.22222222,0,,43,3,27
10803,28-03-43,0,,31.66666667,22.77777778,27.22222222,0,,43,3,28
10803,29-03-43,0,,32.22222222,24.44444444,28.33333333,0,,43,3,29
10803,30-03-43,0,,33.88888889,21.66666667,27.77777778,0,,43,3,30
10803,31-03-43,0,,31.66666667,23.33333333,27.77777778,0,,43,3,31
10803,01-04-43,0,,30.55555556,22.77777778,26.66666667,0,,43,4,1
10803,02-04-43,0,,32.22222222,21.66666667,26.66666667,0,,43,4,2
10803,03-04-43,0,,31.66666667,24.44444444,27.77777778,0,,43,4,3
10803,04-04-43,0,,33.33333333,22.77777778,27.77777778,0,,43,4,4
10803,05-04-43,0,,33.88888889,22.77777778,28.33333333,0,,43,4,5
10803,06-04-43,0,,32.77777778,23.88888889,28.33333333,0,,43,4,6
10803,07-04-43,T,,32.22222222,24.44444444,28.33333333,0,1,43,4,7
10803,08-04-43,0,,30,22.77777778,26.66666667,0,,43,4,8
10803,09-04-43,0,,27.77777778,23.88888889,25.55555556,0,,43,4,9
10803,10-04-43,0,,27.77777778,22.22222222,25,0,,43,4,10
10803,11-04-43,0,,28.88888889,22.77777778,25.55555556,0,,43,4,11
10803,12-04-43,0,,31.66666667,23.88888889,27.77777778,0,,43,4,12
10803,13-04-43,0,,32.22222222,23.88888889,27.77777778,0,,43,4,13
10803,14-04-43,0,,34.44444444,24.44444444,29.44444444,0,,43,4,14
10803,15-04-43,0,,34.44444444,25.55555556,30,0,,43,4,15
10803,16-04-43,0,,33.88888889,25,29.44444444,0,,43,4,16
10803,17-04-43,0,,32.22222222,24.44444444,28.33333333,0,,43,4,17
10803,18-04-43,0,,30.55555556,22.77777778,26.66666667,0,,43,4,18
10803,19-04-43,0,,31.11111111,23.33333333,27.22222222,0,,43,4,19
10803,20-04-43,0,,31.11111111,24.44444444,27.77777778,0,,43,4,20
10803,21-04-43,0,,33.88888889,23.33333333,28.88888889,0,,43,4,21
10803,22-04-43,T,,33.88888889,22.77777778,28.33333333,0,1,43,4,22
10803,23-04-43,1.27,,28.88888889,22.22222222,25.55555556,0,1,43,4,23
10803,24-04-43,0.508,,28.88888889,20,24.44444444,0,1,43,4,24
10803,25-04-43,T,,28.33333333,20.55555556,24.44444444,0,1,43,4,25
10803,26-04-43,0,,28.33333333,22.77777778,25.55555556,0,,43,4,26
10803,27-04-43,T,,27.77777778,21.66666667,24.44444444,0,1,43,4,27
10803,28-04-43,T,,28.88888889,22.22222222,25.55555556,0,1,43,4,28
10803,29-04-43,17.526,,30.55555556,22.77777778,26.66666667,0,1,43,4,29
10803,30-04-43,T,,28.88888889,23.33333333,26.11111111,0,1,43,4,30
10803,01-05-43,T,,31.66666667,22.77777778,27.22222222,0,1,43,5,1
10803,02-05-43,0.508,,31.11111111,22.22222222,26.66666667,0,1,43,5,2
10803,03-05-43,0.762,,31.11111111,22.77777778,26.66666667,0,1,43,5,3
10803,04-05-43,1.524,,30,23.33333333,26.66666667,0,1,43,5,4
10803,05-05-43,0,,31.11111111,23.33333333,27.22222222,0,,43,5,5
10803,06-05-43,0,,31.11111111,23.33333333,27.22222222,0,,43,5,6
10803,07-05-43,0.508,,29.44444444,22.77777778,26.11111111,0,1,43,5,7
10803,08-05-43,T,,29.44444444,23.33333333,26.66666667,0,1,43,5,8
10803,09-05-43,1.27,,30.55555556,23.88888889,27.22222222,0,1,43,5,9
10803,10-05-43,0,,33.88888889,23.88888889,28.88888889,0,,43,5,10
10803,11-05-43,0,,31.11111111,25,27.77777778,0,,43,5,11
10803,12-05-43,1.524,,31.11111111,22.77777778,26.66666667,0,1,43,5,12
10803,13-05-43,0,,29.44444444,22.22222222,25.55555556,0,,43,5,13
10803,14-05-43,15.748,,30.55555556,22.77777778,26.66666667,0,1,43,5,14
10803,15-05-43,0.508,,30.55555556,23.33333333,26.66666667,0,1,43,5,15
10803,16-05-43,T,,28.88888889,22.77777778,25.55555556,0,1,43,5,16
10803,17-05-43,T,,28.33333333,23.33333333,25.55555556,0,1,43,5,17
10803,18-05-43,0,,30,21.66666667,25.55555556,0,,43,5,18
10803,19-05-43,0,,32.77777778,23.33333333,27.77777778,0,,43,5,19
10803,20-05-43,3.302,,31.11111111,23.88888889,27.77777778,0,1,43,5,20
10803,21-05-43,0,,28.88888889,24.44444444,27.77777778,0,,43,5,21
10803,22-05-43,0.508,,31.11111111,22.22222222,26.66666667,0,1,43,5,22
10803,23-05-43,13.462,,29.44444444,21.66666667,25.55555556,0,1,43,5,23
10803,24-05-43,0.508,,29.44444444,21.66666667,25.55555556,0,1,43,5,24
10803,25-05-43,7.366,,27.77777778,21.66666667,24.44444444,0,1,43,5,25
10803,26-05-43,12.192,,30.55555556,22.22222222,26.66666667,0,1,43,5,26
10803,27-05-43,0,,31.66666667,22.77777778,27.22222222,0,,43,5,27
10803,28-05-43,0,,31.66666667,23.33333333,27.77777778,0,,43,5,28
10803,29-05-43,3.302,,29.44444444,22.77777778,26.11111111,0,1,43,5,29
10803,30-05-43,0.508,,28.33333333,21.66666667,25,0,1,43,5,30
10803,31-05-43,1.778,,29.44444444,23.33333333,26.66666667,0,1,43,5,31
10803,01-06-43,6.604,,31.66666667,21.11111111,26.66666667,0,1,43,6,1
10803,02-06-43,0,,31.11111111,22.77777778,26.66666667,0,,43,6,2
10803,03-06-43,0,,30.55555556,22.77777778,26.66666667,0,,43,6,3
10803,04-06-43,4.826,,32.22222222,21.66666667,26.66666667,0,1,43,6,4
10803,05-06-43,0.508,,28.33333333,22.22222222,25.55555556,0,1,43,6,5
10803,06-06-43,26.924,,28.33333333,21.11111111,24.44444444,0,1,43,6,6
10803,07-06-43,T,,30.55555556,21.11111111,25.55555556,0,,43,6,7
10803,08-06-43,T,,31.11111111,21.11111111,26.11111111,0,1,43,6,8
10803,09-06-43,12.7,,30.55555556,22.77777778,26.66666667,0,1,43,6,9
10803,10-06-43,T,,31.11111111,22.77777778,26.66666667,0,1,43,6,10
10803,11-06-43,1.778,,29.44444444,22.77777778,26.11111111,0,1,43,6,11
10803,12-06-43,4.572,,30,23.33333333,26.66666667,0,1,43,6,12
10803,13-06-43,23.622,,31.66666667,21.66666667,26.66666667,0,1,43,6,13
10803,14-06-43,2.032,,26.66666667,21.66666667,24.44444444,0,1,43,6,14
10803,15-06-43,T,,30,21.11111111,25.55555556,0,,43,6,15
10803,16-06-43,1.016,,29.44444444,25,25.55555556,0,1,43,6,16
10803,17-06-43,2.54,,27.77777778,22.22222222,25,0,1,43,6,17
10803,18-06-43,0,,31.11111111,22.22222222,26.66666667,0,,43,6,18
10803,19-06-43,0,,32.77777778,22.22222222,27.77777778,0,,43,6,19
10803,20-06-43,4.318,,31.66666667,23.33333333,27.77777778,0,,43,6,20
10803,21-06-43,2.54,,30,23.33333333,26.66666667,0,1,43,6,21
10803,22-06-43,1.27,,30,21.66666667,25.55555556,0,1,43,6,22
10803,23-06-43,T,,29.44444444,21.66666667,25.55555556,0,1,43,6,23
10803,24-06-43,0.508,,31.66666667,22.77777778,27.22222222,0,1,43,6,24
10803,25-06-43,0.508,,30.55555556,22.22222222,26.66666667,0,1,43,6,25
10803,26-06-43,0,,30.55555556,21.11111111,25.55555556,0,,43,6,26
10803,27-06-43,10.414,,32.22222222,22.22222222,27.22222222,0,1,43,6,27
10803,28-06-43,19.558,,27.77777778,20.55555556,24.44444444,0,1,43,6,28
10803,29-06-43,2.032,,28.33333333,20.55555556,24.44444444,0,1,43,6,29
10803,30-06-43,21.336,,27.22222222,20.55555556,23.88888889,0,1,43,6,30
10803,01-07-43,0,,27.77777778,19.44444444,23.33333333,0,,43,7,1
10803,02-07-43,T,,28.88888889,21.11111111,25,0,1,43,7,2
10803,03-07-43,5.842,,31.11111111,23.33333333,27.22222222,0,1,43,7,3
10803,04-07-43,3.048,,30,22.77777778,26.66666667,0,1,43,7,4
10803,05-07-43,2.54,,28.33333333,21.66666667,25,0,1,43,7,5
10803,06-07-43,0,,31.11111111,22.22222222,26.66666667,0,,43,7,6
10803,07-07-43,0,,31.66666667,23.88888889,27.77777778,0,,43,7,7
10803,08-07-43,0,,30.55555556,24.44444444,27.77777778,0,,43,7,8
10803,09-07-43,0,,30.55555556,23.33333333,26.66666667,0,,43,7,9
10803,10-07-43,0,,32.22222222,25.55555556,28.88888889,0,,43,7,10
10803,11-07-43,0,,32.22222222,25.55555556,28.88888889,0,,43,7,11
10803,12-07-43,T,,35.55555556,24.44444444,30,0,1,43,7,12
10803,13-07-43,0,,33.88888889,23.33333333,28.88888889,0,,43,7,13
10803,14-07-43,1.524,,31.66666667,23.33333333,27.77777778,0,1,43,7,14
10803,15-07-43,5.588,,31.66666667,21.11111111,26.66666667,0,1,43,7,15
10803,16-07-43,0,,33.33333333,25,28.88888889,0,,43,7,16
10803,17-07-43,T,,32.22222222,24.44444444,28.33333333,0,1,43,7,17
10803,18-07-43,0,,31.11111111,24.44444444,27.77777778,0,1,43,7,18
10803,19-07-43,0,,31.11111111,24.44444444,27.77777778,0,,43,7,19
10803,20-07-43,0,,31.11111111,22.22222222,26.66666667,0,,43,7,20
10803,21-07-43,8.128,,31.11111111,20.55555556,25.55555556,0,1,43,7,21
10803,22-07-43,6.858,,31.11111111,21.66666667,26.66666667,0,1,43,7,22
10803,23-07-43,0,,32.22222222,23.33333333,27.77777778,0,,43,7,23
10803,24-07-43,0,,33.33333333,24.44444444,28.88888889,0,,43,7,24
10803,25-07-43,24.638,,26.66666667,21.11111111,23.88888889,0,1,43,7,25
10803,26-07-43,T,,27.77777778,21.11111111,24.44444444,0,1,43,7,26
10803,27-07-43,2.54,,31.66666667,21.66666667,26.66666667,0,1,43,7,27
10803,28-07-43,0,,32.22222222,22.77777778,27.77777778,0,,43,7,28
10803,29-07-43,3.556,,31.11111111,23.33333333,27.22222222,0,,43,7,29
10803,30-07-43,0.254,,28.33333333,22.22222222,25.55555556,0,1,43,7,30
10803,31-07-43,T,,29.44444444,23.33333333,26.66666667,0,1,43,7,31
10803,01-08-43,T,,32.77777778,21.11111111,26.66666667,0,1,43,8,1
10803,02-08-43,T,,31.11111111,23.88888889,27.77777778,0,,43,8,2
10803,03-08-43,T,,32.77777778,22.77777778,27.77777778,0,1,43,8,3
10803,04-08-43,16.764,,29.44444444,21.66666667,25.55555556,0,1,43,8,4
10803,05-08-43,20.32,,28.88888889,22.22222222,25.55555556,0,1,43,8,5
10803,06-08-43,0,,28.33333333,21.66666667,25,0,,43,8,6
10803,07-08-43,3.302,,29.44444444,22.77777778,26.11111111,0,1,43,8,7
10803,08-08-43,0,,30,22.77777778,26.66666667,0,,43,8,8
10803,09-08-43,0,,30,22.22222222,26.11111111,0,,43,8,9
10803,10-08-43,0,,31.66666667,22.77777778,27.22222222,0,,43,8,10
10803,11-08-43,1.778,,31.11111111,23.33333333,27.22222222,0,1,43,8,11
10803,12-08-43,0,,32.22222222,25,28.88888889,0,,43,8,12
10803,13-08-43,T,,31.66666667,25,28.33333333,0,1,43,8,13
10803,14-08-43,0.762,,28.88888889,24.44444444,26.66666667,0,1,43,8,14
10803,15-08-43,0,,31.66666667,24.44444444,27.77777778,0,,43,8,15
10803,16-08-43,T,,31.11111111,24.44444444,27.77777778,0,1,43,8,16
10803,17-08-43,0,,31.11111111,23.33333333,27.22222222,0,,43,8,17
10803,18-08-43,7.366,,27.77777778,22.22222222,25,0,1,43,8,18
10803,19-08-43,27.178,,28.88888889,21.66666667,25.55555556,0,1,43,8,19
10803,20-08-43,6.858,,29.44444444,20.55555556,25,0,1,43,8,20
10803,21-08-43,T,,27.77777778,22.77777778,25.55555556,0,1,43,8,21
10803,22-08-43,0,,30.55555556,22.22222222,26.66666667,0,,43,8,22
10803,23-08-43,0,,29.44444444,23.33333333,26.66666667,0,,43,8,23
10803,24-08-43,0.254,,30.55555556,23.33333333,26.66666667,0,1,43,8,24
10803,25-08-43,0.762,,32.22222222,22.22222222,27.22222222,0,1,43,8,25
10803,26-08-43,3.81,,27.77777778,22.22222222,25,0,1,43,8,26
10803,27-08-43,0.508,,28.88888889,23.33333333,26.11111111,0,1,43,8,27
10803,28-08-43,0,,30.55555556,22.77777778,26.66666667,0,1,43,8,28
10803,29-08-43,0,,33.33333333,22.22222222,27.77777778,0,,43,8,29
10803,30-08-43,0,,30.55555556,23.88888889,27.22222222,0,,43,8,30
10803,31-08-43,T,,31.11111111,23.88888889,27.77777778,0,1,43,8,31
10803,01-09-43,0,,31.66666667,23.33333333,27.77777778,0,,43,9,1
10803,02-09-43,0,,30.55555556,23.33333333,26.66666667,0,,43,9,2
10803,03-09-43,9.906,,31.66666667,22.22222222,26.66666667,0,1,43,9,3
10803,04-09-43,0,,28.88888889,21.66666667,25.55555556,0,,43,9,4
10803,05-09-43,0,,30.55555556,23.33333333,26.66666667,0,,43,9,5
10803,06-09-43,T,,32.22222222,23.88888889,27.77777778,0,1,43,9,6
10803,07-09-43,2.794,,30.55555556,21.11111111,25.55555556,0,1,43,9,7
10803,08-09-43,T,,32.22222222,22.77777778,27.77777778,0,1,43,9,8
10803,09-09-43,3.556,,30.55555556,23.33333333,26.66666667,0,1,43,9,9
10803,10-09-43,T,,31.66666667,24.44444444,27.77777778,0,1,43,9,10
10803,11-09-43,0,,30.55555556,22.77777778,26.66666667,0,,43,9,11
10803,12-09-43,0,,28.33333333,23.33333333,25.55555556,0,,43,9,12
10803,13-09-43,0,,30.55555556,22.22222222,26.66666667,0,,43,9,13
10803,14-09-43,T,,29.44444444,23.88888889,26.66666667,0,1,43,9,14
10803,15-09-43,0,,32.22222222,23.88888889,27.77777778,0,,43,9,15
10803,16-09-43,26.162,,31.11111111,22.22222222,26.66666667,0,1,43,9,16
10803,17-09-43,0.254,,30,22.77777778,26.66666667,0,1,43,9,17
10803,18-09-43,T,,32.22222222,22.22222222,27.22222222,0,1,43,9,18
10803,19-09-43,1.27,,30.55555556,23.88888889,27.22222222,0,1,43,9,19
